starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:54:14 2011	1322704454	0	366	366	366
Wed Nov 30 17:58:46 2011	1322704726	0	366	366	366
Wed Nov 30 17:58:33 2011	1322704713	0	366	366	366
Wed Nov 30 17:54:10 2011	1322704450	0	366	366	366
Wed Nov 30 17:58:34 2011	1322704714	0	367	367	367
Wed Nov 30 17:54:01 2011	1322704441	0	367	367	367
Wed Nov 30 17:54:03 2011	1322704443	0	367	367	367
Wed Nov 30 17:58:36 2011	1322704716	0	367	367	367
Wed Nov 30 17:58:36 2011	1322704716	0	367	367	367
Wed Nov 30 17:53:58 2011	1322704438	0	367	367	367
Wed Nov 30 17:54:00 2011	1322704440	0	367	367	367
Wed Nov 30 17:54:10 2011	1322704450	0	367	367	367
Wed Nov 30 17:53:57 2011	1322704437	0	367	367	367
Wed Nov 30 17:54:06 2011	1322704446	0	367	367	367
Wed Nov 30 17:54:17 2011	1322704457	0	367	367	367
Wed Nov 30 17:54:04 2011	1322704444	0	367	367	367
Wed Nov 30 17:58:36 2011	1322704716	0	367	367	367
Wed Nov 30 17:58:32 2011	1322704712	0	367	367	367
Wed Nov 30 17:54:06 2011	1322704446	0	368	368	368
Wed Nov 30 17:58:37 2011	1322704717	0	368	368	368
Wed Nov 30 17:54:03 2011	1322704443	0	368	368	368
Wed Nov 30 17:54:08 2011	1322704448	0	368	368	368
Wed Nov 30 17:53:58 2011	1322704438	0	368	368	368
Wed Nov 30 17:58:37 2011	1322704717	0	368	368	368
Wed Nov 30 17:58:36 2011	1322704716	0	368	368	368
Wed Nov 30 17:53:58 2011	1322704438	0	368	368	368
Wed Nov 30 17:54:00 2011	1322704440	0	368	368	368
Wed Nov 30 17:58:33 2011	1322704713	0	369	369	368
Wed Nov 30 17:58:40 2011	1322704720	0	369	369	369
Wed Nov 30 17:54:15 2011	1322704455	0	369	369	369
Wed Nov 30 17:53:53 2011	1322704433	0	369	369	369
Wed Nov 30 17:53:53 2011	1322704433	0	369	369	369
Wed Nov 30 17:54:00 2011	1322704440	0	369	369	369
Wed Nov 30 17:58:35 2011	1322704715	0	369	369	369
Wed Nov 30 17:53:58 2011	1322704438	0	369	369	369
Wed Nov 30 17:53:59 2011	1322704439	0	369	369	369
Wed Nov 30 17:54:17 2011	1322704457	0	369	369	369
Wed Nov 30 17:53:49 2011	1322704429	0	370	370	370
Wed Nov 30 17:58:37 2011	1322704717	0	370	370	370
Wed Nov 30 17:58:33 2011	1322704713	0	370	370	370
Wed Nov 30 17:53:58 2011	1322704438	0	370	370	370
Wed Nov 30 17:58:44 2011	1322704724	0	370	370	370
Wed Nov 30 17:58:37 2011	1322704717	0	370	370	370
Wed Nov 30 17:58:36 2011	1322704716	0	370	370	370
Wed Nov 30 17:53:56 2011	1322704436	0	370	370	370
Wed Nov 30 17:53:56 2011	1322704436	0	370	370	370
Wed Nov 30 17:58:47 2011	1322704727	0	370	370	370
Wed Nov 30 17:58:37 2011	1322704717	0	370	370	370
Wed Nov 30 17:53:49 2011	1322704429	0	370	370	370
Wed Nov 30 17:58:33 2011	1322704713	0	370	370	370
Wed Nov 30 17:54:04 2011	1322704444	0	371	371	371
Wed Nov 30 17:58:38 2011	1322704718	0	371	371	371
Wed Nov 30 17:58:39 2011	1322704719	0	371	371	371
Wed Nov 30 17:54:15 2011	1322704455	0	371	371	371
Wed Nov 30 17:54:10 2011	1322704450	0	371	371	371
Wed Nov 30 17:58:38 2011	1322704718	0	371	371	371
Wed Nov 30 17:58:37 2011	1322704717	0	371	371	371
Wed Nov 30 17:54:05 2011	1322704445	0	371	371	371
Wed Nov 30 17:53:51 2011	1322704431	0	371	371	371
Wed Nov 30 17:58:34 2011	1322704714	0	371	371	371
Wed Nov 30 17:54:12 2011	1322704452	0	372	372	372
Wed Nov 30 17:53:51 2011	1322704431	0	372	372	372
Wed Nov 30 17:54:14 2011	1322704454	0	372	372	372
Wed Nov 30 17:54:03 2011	1322704443	0	372	372	372
Wed Nov 30 17:58:38 2011	1322704718	0	372	372	372
Wed Nov 30 17:54:15 2011	1322704455	0	372	372	372
Wed Nov 30 17:54:03 2011	1322704443	0	372	372	372
Wed Nov 30 17:58:47 2011	1322704727	0	372	372	372
Wed Nov 30 17:53:50 2011	1322704430	0	372	372	372
Wed Nov 30 17:53:50 2011	1322704430	0	372	372	372
Wed Nov 30 17:54:13 2011	1322704453	0	373	373	373
Wed Nov 30 17:53:50 2011	1322704430	0	373	373	373
Wed Nov 30 17:54:15 2011	1322704455	0	373	373	373
Wed Nov 30 17:53:49 2011	1322704429	0	373	373	373
Wed Nov 30 17:54:08 2011	1322704448	0	373	373	373
Wed Nov 30 17:58:38 2011	1322704718	0	373	373	373
Wed Nov 30 17:54:16 2011	1322704456	0	373	373	373
Wed Nov 30 17:58:48 2011	1322704728	0	373	373	373
Wed Nov 30 17:54:11 2011	1322704451	0	374	374	374
Wed Nov 30 17:53:50 2011	1322704430	0	374	374	374
Wed Nov 30 17:53:54 2011	1322704434	0	374	374	374
Wed Nov 30 17:58:35 2011	1322704715	0	375	375	375
Wed Nov 30 17:54:18 2011	1322704458	0	375	375	375
Wed Nov 30 17:54:06 2011	1322704446	0	376	376	376
Wed Nov 30 17:54:18 2011	1322704458	0	376	376	376
Wed Nov 30 17:54:09 2011	1322704449	0	376	376	376
Wed Nov 30 17:54:14 2011	1322704454	0	376	376	376
Wed Nov 30 17:54:08 2011	1322704448	0	377	377	377
Wed Nov 30 17:54:04 2011	1322704444	0	377	377	377
Wed Nov 30 17:54:12 2011	1322704452	0	378	378	378
Wed Nov 30 17:54:18 2011	1322704458	0	379	379	379
Wed Nov 30 17:58:35 2011	1322704715	0	379	379	379
Wed Nov 30 17:54:08 2011	1322704448	0	380	380	380
Wed Nov 30 17:53:56 2011	1322704436	0	381	381	381
Wed Nov 30 17:58:45 2011	1322704725	0	381	381	381
Wed Nov 30 17:54:19 2011	1322704459	0	382	382	381
Wed Nov 30 17:54:04 2011	1322704444	0	382	382	382
Wed Nov 30 17:54:07 2011	1322704447	0	382	382	382
Wed Nov 30 17:54:12 2011	1322704452	0	382	382	382
Wed Nov 30 17:54:13 2011	1322704453	0	382	382	382
Wed Nov 30 17:58:39 2011	1322704719	0	383	383	383
Wed Nov 30 17:58:34 2011	1322704714	0	384	384	384
Wed Nov 30 17:58:48 2011	1322704728	0	384	384	384
Wed Nov 30 17:54:04 2011	1322704444	0	385	385	385
Wed Nov 30 17:53:54 2011	1322704434	0	385	385	385
Wed Nov 30 17:54:18 2011	1322704458	0	386	386	386
Wed Nov 30 17:54:18 2011	1322704458	0	386	386	386
Wed Nov 30 17:58:39 2011	1322704719	0	386	386	386
Wed Nov 30 17:54:13 2011	1322704453	0	386	386	386
Wed Nov 30 17:54:09 2011	1322704449	0	386	386	386
Wed Nov 30 17:54:05 2011	1322704445	0	387	387	387
Wed Nov 30 17:53:53 2011	1322704433	0	388	388	388
Wed Nov 30 17:53:59 2011	1322704439	0	389	389	389
Wed Nov 30 17:58:34 2011	1322704714	0	390	390	390
Wed Nov 30 17:53:51 2011	1322704431	0	391	391	391
Wed Nov 30 17:53:56 2011	1322704436	0	391	391	391
Wed Nov 30 17:53:52 2011	1322704432	0	392	392	392
Wed Nov 30 17:54:01 2011	1322704441	0	393	393	393
Wed Nov 30 17:53:59 2011	1322704439	0	394	394	394
Wed Nov 30 17:54:12 2011	1322704452	0	394	394	394
Wed Nov 30 17:53:54 2011	1322704434	0	395	395	395
Wed Nov 30 17:58:44 2011	1322704724	0	396	396	396
Wed Nov 30 17:53:52 2011	1322704432	0	396	396	396
Wed Nov 30 17:53:51 2011	1322704431	0	396	396	396
Wed Nov 30 17:54:10 2011	1322704450	0	397	397	397
Wed Nov 30 17:54:10 2011	1322704450	0	397	397	397
Wed Nov 30 17:58:39 2011	1322704719	0	397	397	397
Wed Nov 30 17:54:16 2011	1322704456	0	400	400	400
Wed Nov 30 17:54:14 2011	1322704454	0	401	401	401
Wed Nov 30 17:54:07 2011	1322704447	0	401	401	401
Wed Nov 30 17:54:09 2011	1322704449	0	401	401	401
Wed Nov 30 17:53:49 2011	1322704429	0	402	402	402
Wed Nov 30 17:54:01 2011	1322704441	0	404	404	404
Wed Nov 30 17:53:49 2011	1322704429	0	405	405	405
Wed Nov 30 17:58:34 2011	1322704714	0	406	406	406
Wed Nov 30 17:53:54 2011	1322704434	0	407	407	407
Wed Nov 30 17:53:57 2011	1322704437	0	408	408	408
Wed Nov 30 17:53:50 2011	1322704430	0	408	408	408
Wed Nov 30 17:54:11 2011	1322704451	0	410	410	410
Wed Nov 30 17:54:14 2011	1322704454	0	410	410	410
Wed Nov 30 17:58:44 2011	1322704724	0	411	411	411
Wed Nov 30 17:58:35 2011	1322704715	0	414	414	414
Wed Nov 30 17:58:45 2011	1322704725	0	414	414	414
Wed Nov 30 17:54:07 2011	1322704447	0	415	415	415
Wed Nov 30 17:54:11 2011	1322704451	0	415	415	415
Wed Nov 30 17:53:56 2011	1322704436	0	416	416	416
Wed Nov 30 17:58:35 2011	1322704715	0	416	416	416
Wed Nov 30 17:53:52 2011	1322704432	0	417	417	417
Wed Nov 30 17:54:16 2011	1322704456	0	417	417	417
Wed Nov 30 17:53:59 2011	1322704439	0	418	418	418
Wed Nov 30 17:54:06 2011	1322704446	0	423	423	423
Wed Nov 30 17:58:45 2011	1322704725	0	424	424	424
Wed Nov 30 17:54:07 2011	1322704447	0	424	424	424
Wed Nov 30 17:53:52 2011	1322704432	0	428	428	428
Wed Nov 30 17:54:06 2011	1322704446	0	431	431	431
Wed Nov 30 17:53:52 2011	1322704432	0	431	431	431
Wed Nov 30 17:53:51 2011	1322704431	0	432	432	432
Wed Nov 30 17:54:09 2011	1322704449	0	467	467	467
Wed Nov 30 17:54:08 2011	1322704448	0	482	482	482
