starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:54:51 2011	1322704491	0	446	446	446
Wed Nov 30 17:54:46 2011	1322704486	0	446	446	445
Wed Nov 30 17:54:37 2011	1322704477	0	447	447	446
Wed Nov 30 17:54:57 2011	1322704497	0	447	447	447
Wed Nov 30 17:54:43 2011	1322704483	0	448	448	448
Wed Nov 30 17:54:28 2011	1322704468	0	449	449	449
Wed Nov 30 17:54:50 2011	1322704490	0	449	449	449
Wed Nov 30 17:54:47 2011	1322704487	0	450	450	450
Wed Nov 30 17:54:21 2011	1322704461	0	451	451	451
Wed Nov 30 17:54:21 2011	1322704461	0	451	451	451
Wed Nov 30 17:55:03 2011	1322704503	0	451	452	451
Wed Nov 30 17:54:34 2011	1322704474	0	452	452	452
Wed Nov 30 17:54:38 2011	1322704478	0	453	453	453
Wed Nov 30 17:54:33 2011	1322704473	0	453	453	453
Wed Nov 30 17:54:48 2011	1322704488	0	453	453	453
Wed Nov 30 17:54:43 2011	1322704483	0	453	453	453
Wed Nov 30 17:54:42 2011	1322704482	0	454	454	454
Wed Nov 30 17:54:52 2011	1322704492	0	455	455	455
Wed Nov 30 17:54:43 2011	1322704483	0	456	456	456
Wed Nov 30 17:54:48 2011	1322704488	0	456	456	456
Wed Nov 30 17:54:41 2011	1322704481	0	456	456	456
Wed Nov 30 17:54:32 2011	1322704472	0	456	456	456
Wed Nov 30 17:54:35 2011	1322704475	0	456	456	456
Wed Nov 30 17:54:21 2011	1322704461	0	456	456	456
Wed Nov 30 17:54:29 2011	1322704469	0	456	456	456
Wed Nov 30 17:55:05 2011	1322704505	0	457	457	457
Wed Nov 30 17:54:28 2011	1322704468	0	457	457	457
Wed Nov 30 17:54:46 2011	1322704486	0	457	457	457
Wed Nov 30 17:54:33 2011	1322704473	0	458	458	458
Wed Nov 30 17:54:40 2011	1322704480	0	458	458	458
Wed Nov 30 17:55:02 2011	1322704502	0	458	458	458
Wed Nov 30 17:55:00 2011	1322704500	0	458	459	458
Wed Nov 30 17:54:50 2011	1322704490	0	459	459	459
Wed Nov 30 17:54:29 2011	1322704469	0	459	459	459
Wed Nov 30 17:54:41 2011	1322704481	0	459	459	459
Wed Nov 30 17:54:48 2011	1322704488	0	459	459	459
Wed Nov 30 17:54:30 2011	1322704470	0	460	460	460
Wed Nov 30 17:54:53 2011	1322704493	0	460	460	460
Wed Nov 30 17:55:06 2011	1322704506	0	460	460	460
Wed Nov 30 17:55:03 2011	1322704503	0	461	461	461
Wed Nov 30 17:54:49 2011	1322704489	0	461	461	461
Wed Nov 30 17:54:30 2011	1322704470	0	461	461	461
Wed Nov 30 17:54:28 2011	1322704468	0	461	461	461
Wed Nov 30 17:54:40 2011	1322704480	0	462	462	462
Wed Nov 30 17:54:59 2011	1322704499	0	462	462	462
Wed Nov 30 17:54:32 2011	1322704472	0	462	462	462
Wed Nov 30 17:54:35 2011	1322704475	0	462	462	462
Wed Nov 30 17:54:56 2011	1322704496	0	462	462	462
Wed Nov 30 17:54:42 2011	1322704482	0	463	463	463
Wed Nov 30 17:54:44 2011	1322704484	0	464	464	464
Wed Nov 30 17:54:58 2011	1322704498	0	464	464	464
Wed Nov 30 17:54:25 2011	1322704465	0	465	465	465
Wed Nov 30 17:54:23 2011	1322704463	0	465	465	465
Wed Nov 30 17:55:05 2011	1322704505	0	466	466	466
Wed Nov 30 17:54:44 2011	1322704484	0	466	466	466
Wed Nov 30 17:54:37 2011	1322704477	0	466	466	466
Wed Nov 30 17:54:57 2011	1322704497	0	466	466	466
Wed Nov 30 17:54:26 2011	1322704466	0	466	466	466
Wed Nov 30 17:54:56 2011	1322704496	0	467	467	467
Wed Nov 30 17:54:23 2011	1322704463	0	468	468	468
Wed Nov 30 17:54:56 2011	1322704496	0	471	471	471
Wed Nov 30 17:54:20 2011	1322704460	0	472	472	472
Wed Nov 30 17:54:59 2011	1322704499	0	473	473	473
Wed Nov 30 17:54:24 2011	1322704464	0	474	474	474
Wed Nov 30 17:54:49 2011	1322704489	0	476	476	476
Wed Nov 30 17:54:19 2011	1322704459	0	476	476	476
Wed Nov 30 17:54:58 2011	1322704498	0	477	477	477
Wed Nov 30 17:54:41 2011	1322704481	0	477	477	477
Wed Nov 30 17:54:36 2011	1322704476	0	478	478	478
Wed Nov 30 17:54:25 2011	1322704465	0	479	479	479
Wed Nov 30 17:55:03 2011	1322704503	0	479	479	479
Wed Nov 30 17:55:06 2011	1322704506	0	481	481	481
Wed Nov 30 17:54:25 2011	1322704465	0	481	481	481
Wed Nov 30 17:54:45 2011	1322704485	0	481	481	481
Wed Nov 30 17:54:45 2011	1322704485	0	481	481	481
Wed Nov 30 17:54:27 2011	1322704467	0	482	482	482
Wed Nov 30 17:54:30 2011	1322704470	0	482	482	482
Wed Nov 30 17:54:55 2011	1322704495	0	482	482	482
Wed Nov 30 17:54:39 2011	1322704479	0	482	482	482
Wed Nov 30 17:54:31 2011	1322704471	0	482	482	482
Wed Nov 30 17:54:26 2011	1322704466	0	483	483	483
Wed Nov 30 17:54:31 2011	1322704471	0	483	483	483
Wed Nov 30 17:54:34 2011	1322704474	0	483	483	483
Wed Nov 30 17:54:19 2011	1322704459	1	483	483	482
Wed Nov 30 17:54:47 2011	1322704487	0	484	484	484
Wed Nov 30 17:54:37 2011	1322704477	0	486	486	486
Wed Nov 30 17:54:20 2011	1322704460	0	487	487	487
Wed Nov 30 17:54:27 2011	1322704467	0	492	492	492
Wed Nov 30 17:55:02 2011	1322704502	0	493	493	493
Wed Nov 30 17:55:00 2011	1322704500	0	493	493	493
Wed Nov 30 17:54:55 2011	1322704495	0	494	494	494
Wed Nov 30 17:54:22 2011	1322704462	0	494	494	494
Wed Nov 30 17:54:39 2011	1322704479	0	498	498	498
Wed Nov 30 17:54:38 2011	1322704478	0	504	504	504
Wed Nov 30 17:54:59 2011	1322704499	0	511	511	511
Wed Nov 30 17:54:22 2011	1322704462	0	521	521	521
Wed Nov 30 17:55:04 2011	1322704504	0	521	521	521
Wed Nov 30 17:54:53 2011	1322704493	0	524	524	524
Wed Nov 30 17:54:33 2011	1322704473	0	525	525	525
Wed Nov 30 17:54:50 2011	1322704490	0	529	529	529
Wed Nov 30 17:55:04 2011	1322704504	0	530	530	530
Wed Nov 30 17:54:36 2011	1322704476	0	531	531	531
Wed Nov 30 17:54:51 2011	1322704491	0	532	532	532
Wed Nov 30 17:54:54 2011	1322704494	0	533	533	533
Wed Nov 30 17:54:51 2011	1322704491	0	533	533	533
Wed Nov 30 17:54:24 2011	1322704464	0	533	533	533
Wed Nov 30 17:54:52 2011	1322704492	0	534	534	534
Wed Nov 30 17:54:52 2011	1322704492	0	534	534	534
Wed Nov 30 17:54:37 2011	1322704477	0	534	534	534
Wed Nov 30 17:54:46 2011	1322704486	0	536	536	536
Wed Nov 30 17:54:28 2011	1322704468	0	537	537	537
Wed Nov 30 17:54:50 2011	1322704490	0	537	537	537
Wed Nov 30 17:54:57 2011	1322704497	0	539	539	539
Wed Nov 30 17:55:01 2011	1322704501	0	539	539	539
Wed Nov 30 17:54:47 2011	1322704487	0	539	539	539
Wed Nov 30 17:54:21 2011	1322704461	0	539	540	539
Wed Nov 30 17:54:43 2011	1322704483	0	541	541	541
Wed Nov 30 17:54:42 2011	1322704482	0	541	541	541
Wed Nov 30 17:54:52 2011	1322704492	0	541	541	541
Wed Nov 30 17:54:43 2011	1322704483	0	541	541	541
Wed Nov 30 17:54:48 2011	1322704488	0	541	541	541
Wed Nov 30 17:54:43 2011	1322704483	0	541	541	541
Wed Nov 30 17:54:46 2011	1322704486	0	543	543	543
Wed Nov 30 17:55:03 2011	1322704503	0	544	544	544
Wed Nov 30 17:54:21 2011	1322704461	0	544	544	544
Wed Nov 30 17:54:34 2011	1322704474	0	545	545	545
Wed Nov 30 17:54:21 2011	1322704461	0	545	545	545
Wed Nov 30 17:54:48 2011	1322704488	0	545	545	545
Wed Nov 30 17:54:28 2011	1322704468	0	546	546	546
Wed Nov 30 17:55:02 2011	1322704502	0	546	547	546
Wed Nov 30 17:54:40 2011	1322704480	0	547	547	547
Wed Nov 30 17:54:50 2011	1322704490	0	547	547	547
Wed Nov 30 17:54:29 2011	1322704469	0	547	547	547
Wed Nov 30 17:54:33 2011	1322704473	0	547	547	547
Wed Nov 30 17:54:32 2011	1322704472	0	549	549	549
Wed Nov 30 17:54:35 2011	1322704475	0	549	549	549
Wed Nov 30 17:54:29 2011	1322704469	0	549	549	549
Wed Nov 30 17:54:45 2011	1322704485	0	550	550	550
Wed Nov 30 17:55:05 2011	1322704505	0	550	550	550
Wed Nov 30 17:55:01 2011	1322704501	0	550	550	550
Wed Nov 30 17:54:40 2011	1322704480	0	551	551	551
Wed Nov 30 17:55:00 2011	1322704500	0	551	552	551
Wed Nov 30 17:54:53 2011	1322704493	0	552	552	552
Wed Nov 30 17:54:42 2011	1322704482	0	552	552	552
Wed Nov 30 17:54:41 2011	1322704481	0	552	552	552
Wed Nov 30 17:54:30 2011	1322704470	0	553	553	553
Wed Nov 30 17:54:40 2011	1322704480	0	553	553	553
Wed Nov 30 17:54:49 2011	1322704489	0	553	553	553
Wed Nov 30 17:54:56 2011	1322704496	0	554	554	554
Wed Nov 30 17:54:32 2011	1322704472	0	554	554	554
Wed Nov 30 17:55:06 2011	1322704506	0	554	554	554
Wed Nov 30 17:54:59 2011	1322704499	0	554	554	553
Wed Nov 30 17:54:23 2011	1322704463	0	556	556	556
Wed Nov 30 17:55:03 2011	1322704503	0	556	556	556
Wed Nov 30 17:54:48 2011	1322704488	0	556	556	556
Wed Nov 30 17:54:37 2011	1322704477	0	556	556	556
Wed Nov 30 17:54:58 2011	1322704498	0	556	556	556
Wed Nov 30 17:54:30 2011	1322704470	0	556	556	556
Wed Nov 30 17:54:28 2011	1322704468	0	557	557	557
Wed Nov 30 17:54:44 2011	1322704484	0	557	557	557
Wed Nov 30 17:54:41 2011	1322704481	0	558	558	558
Wed Nov 30 17:54:47 2011	1322704487	0	561	561	561
Wed Nov 30 17:54:35 2011	1322704475	0	561	561	561
Wed Nov 30 17:54:44 2011	1322704484	0	561	561	561
Wed Nov 30 17:54:23 2011	1322704463	0	563	563	563
Wed Nov 30 17:54:20 2011	1322704460	0	563	563	563
Wed Nov 30 17:54:56 2011	1322704496	0	565	565	565
Wed Nov 30 17:54:59 2011	1322704499	0	565	565	565
Wed Nov 30 17:54:58 2011	1322704498	0	567	567	567
Wed Nov 30 17:54:26 2011	1322704466	0	567	567	567
Wed Nov 30 17:55:06 2011	1322704506	0	569	569	569
Wed Nov 30 17:54:56 2011	1322704496	0	570	570	570
Wed Nov 30 17:54:38 2011	1322704478	0	571	571	571
Wed Nov 30 17:54:49 2011	1322704489	0	571	571	571
Wed Nov 30 17:54:33 2011	1322704473	0	571	571	571
Wed Nov 30 17:54:19 2011	1322704459	0	572	572	572
Wed Nov 30 17:54:45 2011	1322704485	0	572	573	572
Wed Nov 30 17:54:25 2011	1322704465	0	574	574	574
Wed Nov 30 17:54:27 2011	1322704467	0	574	574	574
Wed Nov 30 17:54:31 2011	1322704471	0	575	575	575
Wed Nov 30 17:54:30 2011	1322704470	0	576	576	576
Wed Nov 30 17:54:34 2011	1322704474	0	576	576	576
Wed Nov 30 17:54:25 2011	1322704465	0	576	577	576
Wed Nov 30 17:55:03 2011	1322704503	0	577	577	577
Wed Nov 30 17:54:31 2011	1322704471	0	577	577	577
Wed Nov 30 17:55:05 2011	1322704505	0	578	578	578
Wed Nov 30 17:54:20 2011	1322704460	0	579	579	579
Wed Nov 30 17:54:55 2011	1322704495	0	580	580	580
Wed Nov 30 17:54:45 2011	1322704485	0	582	582	582
Wed Nov 30 17:54:26 2011	1322704466	0	583	583	583
Wed Nov 30 17:55:02 2011	1322704502	0	584	584	584
Wed Nov 30 17:54:27 2011	1322704467	0	584	584	584
Wed Nov 30 17:54:36 2011	1322704476	0	587	587	587
Wed Nov 30 17:54:25 2011	1322704465	0	590	590	590
Wed Nov 30 17:54:39 2011	1322704479	0	590	590	590
Wed Nov 30 17:55:00 2011	1322704500	0	590	590	590
Wed Nov 30 17:54:57 2011	1322704497	0	590	590	590
Wed Nov 30 17:54:39 2011	1322704479	0	596	596	596
Wed Nov 30 17:54:55 2011	1322704495	0	597	597	597
Wed Nov 30 17:54:59 2011	1322704499	0	598	598	598
Wed Nov 30 17:54:22 2011	1322704462	0	610	610	610
Wed Nov 30 17:54:53 2011	1322704493	0	613	613	613
Wed Nov 30 17:54:54 2011	1322704494	0	615	615	615
Wed Nov 30 17:54:24 2011	1322704464	0	615	615	615
Wed Nov 30 17:54:33 2011	1322704473	0	615	615	615
Wed Nov 30 17:54:38 2011	1322704478	0	616	616	616
Wed Nov 30 17:54:54 2011	1322704494	0	620	620	620
Wed Nov 30 17:54:24 2011	1322704464	0	621	621	621
Wed Nov 30 17:54:37 2011	1322704477	0	623	623	623
Wed Nov 30 17:54:52 2011	1322704492	0	624	624	624
Wed Nov 30 17:54:54 2011	1322704494	0	624	624	624
Wed Nov 30 17:54:51 2011	1322704491	0	625	625	625
Wed Nov 30 17:54:28 2011	1322704468	0	625	625	625
Wed Nov 30 17:54:50 2011	1322704490	0	625	625	625
Wed Nov 30 17:54:51 2011	1322704491	0	626	626	626
Wed Nov 30 17:54:52 2011	1322704492	0	627	627	627
Wed Nov 30 17:54:46 2011	1322704486	0	627	627	627
Wed Nov 30 17:54:43 2011	1322704483	0	629	629	629
Wed Nov 30 17:54:50 2011	1322704490	0	629	629	629
Wed Nov 30 17:54:47 2011	1322704487	0	629	629	629
Wed Nov 30 17:54:47 2011	1322704487	0	630	630	630
Wed Nov 30 17:54:21 2011	1322704461	0	630	630	630
Wed Nov 30 17:54:43 2011	1322704483	0	633	633	633
Wed Nov 30 17:54:57 2011	1322704497	0	633	633	633
Wed Nov 30 17:54:46 2011	1322704486	0	634	634	634
Wed Nov 30 17:54:50 2011	1322704490	0	634	634	634
Wed Nov 30 17:55:04 2011	1322704504	0	634	634	634
Wed Nov 30 17:54:40 2011	1322704480	0	634	634	634
Wed Nov 30 17:54:52 2011	1322704492	0	635	635	635
Wed Nov 30 17:54:29 2011	1322704469	0	635	635	635
Wed Nov 30 17:54:42 2011	1322704482	0	636	636	636
Wed Nov 30 17:54:21 2011	1322704461	0	636	636	636
Wed Nov 30 17:54:22 2011	1322704462	0	636	636	636
Wed Nov 30 17:54:33 2011	1322704473	0	637	637	637
Wed Nov 30 17:54:32 2011	1322704472	0	638	638	638
Wed Nov 30 17:54:57 2011	1322704497	0	638	638	638
Wed Nov 30 17:54:48 2011	1322704488	0	638	639	638
Wed Nov 30 17:55:03 2011	1322704503	0	639	639	638
Wed Nov 30 17:54:28 2011	1322704468	0	639	639	639
Wed Nov 30 17:54:34 2011	1322704474	0	639	639	639
Wed Nov 30 17:54:40 2011	1322704480	0	639	639	639
Wed Nov 30 17:54:42 2011	1322704482	0	641	641	641
Wed Nov 30 17:55:02 2011	1322704502	0	641	641	641
Wed Nov 30 17:54:45 2011	1322704485	0	642	642	642
Wed Nov 30 17:54:43 2011	1322704483	0	642	642	642
Wed Nov 30 17:55:04 2011	1322704504	0	643	643	643
Wed Nov 30 17:54:49 2011	1322704489	0	643	643	643
Wed Nov 30 17:54:53 2011	1322704493	0	643	643	643
Wed Nov 30 17:55:00 2011	1322704500	0	643	643	643
Wed Nov 30 17:54:21 2011	1322704461	0	643	643	643
Wed Nov 30 17:54:48 2011	1322704488	0	644	644	644
Wed Nov 30 17:55:06 2011	1322704506	0	646	646	646
Wed Nov 30 17:54:27 2011	1322704467	0	646	646	646
Wed Nov 30 17:54:23 2011	1322704463	0	646	646	646
Wed Nov 30 17:55:05 2011	1322704505	0	646	646	646
Wed Nov 30 17:54:30 2011	1322704470	0	647	647	647
Wed Nov 30 17:54:29 2011	1322704469	0	647	647	647
Wed Nov 30 17:55:01 2011	1322704501	0	647	647	647
Wed Nov 30 17:54:59 2011	1322704499	0	647	647	647
Wed Nov 30 17:55:03 2011	1322704503	0	647	647	647
Wed Nov 30 17:54:56 2011	1322704496	0	648	648	648
Wed Nov 30 17:54:44 2011	1322704484	0	648	648	648
Wed Nov 30 17:54:37 2011	1322704477	0	648	648	648
Wed Nov 30 17:54:47 2011	1322704487	0	649	649	649
Wed Nov 30 17:54:35 2011	1322704475	0	650	650	650
Wed Nov 30 17:54:36 2011	1322704476	0	652	652	652
Wed Nov 30 17:54:30 2011	1322704470	0	652	652	652
Wed Nov 30 17:54:44 2011	1322704484	0	652	652	652
Wed Nov 30 17:54:58 2011	1322704498	0	655	655	655
Wed Nov 30 17:54:37 2011	1322704477	0	655	655	655
Wed Nov 30 17:54:59 2011	1322704499	0	657	657	657
Wed Nov 30 17:54:40 2011	1322704480	0	657	657	657
Wed Nov 30 17:54:58 2011	1322704498	0	658	658	658
Wed Nov 30 17:55:06 2011	1322704506	0	659	659	659
Wed Nov 30 17:54:20 2011	1322704460	0	660	660	660
Wed Nov 30 17:54:23 2011	1322704463	0	660	660	660
Wed Nov 30 17:54:55 2011	1322704495	0	660	660	660
Wed Nov 30 17:54:26 2011	1322704466	0	661	661	661
Wed Nov 30 17:54:33 2011	1322704473	0	662	662	662
Wed Nov 30 17:54:49 2011	1322704489	0	664	664	664
Wed Nov 30 17:54:27 2011	1322704467	0	664	664	664
Wed Nov 30 17:54:41 2011	1322704481	0	664	664	664
Wed Nov 30 17:54:34 2011	1322704474	0	664	664	664
Wed Nov 30 17:55:03 2011	1322704503	0	665	665	665
Wed Nov 30 17:54:45 2011	1322704485	0	666	666	666
Wed Nov 30 17:54:35 2011	1322704475	0	667	667	667
Wed Nov 30 17:54:20 2011	1322704460	0	667	667	667
Wed Nov 30 17:54:30 2011	1322704470	0	668	668	668
Wed Nov 30 17:54:41 2011	1322704481	0	669	669	669
Wed Nov 30 17:54:55 2011	1322704495	0	669	669	669
Wed Nov 30 17:54:25 2011	1322704465	0	670	670	670
Wed Nov 30 17:54:56 2011	1322704496	0	670	670	670
Wed Nov 30 17:54:25 2011	1322704465	0	671	671	671
Wed Nov 30 17:54:19 2011	1322704459	0	672	672	672
Wed Nov 30 17:54:32 2011	1322704472	0	673	673	673
Wed Nov 30 17:54:45 2011	1322704485	0	673	673	673
Wed Nov 30 17:54:31 2011	1322704471	0	673	673	673
Wed Nov 30 17:54:31 2011	1322704471	0	673	673	673
Wed Nov 30 17:54:26 2011	1322704466	0	675	675	675
Wed Nov 30 17:54:39 2011	1322704479	0	681	681	681
Wed Nov 30 17:54:27 2011	1322704467	0	682	682	682
Wed Nov 30 17:54:24 2011	1322704464	0	682	682	682
Wed Nov 30 17:55:02 2011	1322704502	0	682	682	682
Wed Nov 30 17:55:01 2011	1322704501	0	682	682	682
Wed Nov 30 17:55:00 2011	1322704500	0	683	683	683
Wed Nov 30 17:54:36 2011	1322704476	0	685	685	685
Wed Nov 30 17:54:59 2011	1322704499	0	686	686	686
Wed Nov 30 17:54:38 2011	1322704478	0	686	686	686
Wed Nov 30 17:55:05 2011	1322704505	0	691	691	691
Wed Nov 30 17:54:55 2011	1322704495	0	700	700	700
Wed Nov 30 17:54:22 2011	1322704462	0	700	700	700
Wed Nov 30 17:54:36 2011	1322704476	0	700	700	700
Wed Nov 30 17:54:33 2011	1322704473	0	705	705	705
Wed Nov 30 17:54:24 2011	1322704464	0	707	707	707
Wed Nov 30 17:54:51 2011	1322704491	0	713	713	713
Wed Nov 30 17:54:39 2011	1322704479	0	713	713	713
Wed Nov 30 17:54:51 2011	1322704491	0	714	714	714
Wed Nov 30 17:54:52 2011	1322704492	0	715	715	715
Wed Nov 30 17:54:28 2011	1322704468	0	716	716	716
Wed Nov 30 17:54:52 2011	1322704492	0	717	717	717
Wed Nov 30 17:54:38 2011	1322704478	0	717	717	717
Wed Nov 30 17:54:50 2011	1322704490	0	717	717	717
Wed Nov 30 17:54:21 2011	1322704461	0	718	718	717
Wed Nov 30 17:54:50 2011	1322704490	0	718	718	718
Wed Nov 30 17:54:43 2011	1322704483	0	718	718	718
Wed Nov 30 17:54:46 2011	1322704486	0	719	719	719
Wed Nov 30 17:54:47 2011	1322704487	0	719	719	719
Wed Nov 30 17:54:37 2011	1322704477	0	719	719	719
Wed Nov 30 17:54:47 2011	1322704487	0	721	721	721
Wed Nov 30 17:54:21 2011	1322704461	0	723	723	723
Wed Nov 30 17:54:52 2011	1322704492	0	724	724	724
Wed Nov 30 17:54:42 2011	1322704482	0	726	726	726
Wed Nov 30 17:54:53 2011	1322704493	0	726	726	726
Wed Nov 30 17:54:42 2011	1322704482	0	726	726	726
Wed Nov 30 17:54:46 2011	1322704486	0	726	726	726
Wed Nov 30 17:54:40 2011	1322704480	0	727	727	727
Wed Nov 30 17:54:29 2011	1322704469	0	728	728	728
Wed Nov 30 17:54:50 2011	1322704490	0	728	728	728
Wed Nov 30 17:54:57 2011	1322704497	0	729	729	729
Wed Nov 30 17:55:03 2011	1322704503	0	729	729	729
Wed Nov 30 17:54:42 2011	1322704482	0	729	729	729
Wed Nov 30 17:54:40 2011	1322704480	0	730	730	730
Wed Nov 30 17:54:32 2011	1322704472	0	730	730	730
Wed Nov 30 17:55:04 2011	1322704504	0	731	731	731
Wed Nov 30 17:54:54 2011	1322704494	0	731	731	731
Wed Nov 30 17:54:48 2011	1322704488	0	731	731	731
Wed Nov 30 17:54:43 2011	1322704483	0	731	731	731
Wed Nov 30 17:54:28 2011	1322704468	0	731	731	731
Wed Nov 30 17:55:02 2011	1322704502	0	732	732	732
Wed Nov 30 17:54:21 2011	1322704461	0	733	733	733
Wed Nov 30 17:54:34 2011	1322704474	0	734	734	734
Wed Nov 30 17:54:27 2011	1322704467	0	735	735	735
Wed Nov 30 17:54:44 2011	1322704484	0	735	735	735
Wed Nov 30 17:54:23 2011	1322704463	0	735	735	735
Wed Nov 30 17:54:49 2011	1322704489	0	735	735	735
Wed Nov 30 17:54:37 2011	1322704477	0	736	736	736
Wed Nov 30 17:54:53 2011	1322704493	0	737	737	737
Wed Nov 30 17:54:45 2011	1322704485	0	737	737	737
Wed Nov 30 17:54:30 2011	1322704470	0	737	737	737
Wed Nov 30 17:54:48 2011	1322704488	0	737	737	737
Wed Nov 30 17:54:24 2011	1322704464	0	738	738	738
Wed Nov 30 17:55:05 2011	1322704505	0	738	738	738
Wed Nov 30 17:54:56 2011	1322704496	0	739	739	739
Wed Nov 30 17:54:47 2011	1322704487	0	739	739	739
Wed Nov 30 17:54:22 2011	1322704462	0	740	740	740
Wed Nov 30 17:55:06 2011	1322704506	0	740	740	740
Wed Nov 30 17:54:36 2011	1322704476	0	742	742	742
Wed Nov 30 17:54:58 2011	1322704498	0	743	743	743
Wed Nov 30 17:54:29 2011	1322704469	0	744	744	744
Wed Nov 30 17:54:30 2011	1322704470	0	744	744	744
Wed Nov 30 17:55:02 2011	1322704502	0	744	744	744
Wed Nov 30 17:54:35 2011	1322704475	0	745	745	745
Wed Nov 30 17:55:00 2011	1322704500	0	747	747	747
Wed Nov 30 17:54:44 2011	1322704484	0	748	748	748
Wed Nov 30 17:54:59 2011	1322704499	0	750	750	750
Wed Nov 30 17:54:58 2011	1322704498	0	750	750	750
Wed Nov 30 17:54:20 2011	1322704460	0	751	751	751
Wed Nov 30 17:55:06 2011	1322704506	0	752	752	752
Wed Nov 30 17:54:33 2011	1322704473	0	752	752	752
Wed Nov 30 17:54:26 2011	1322704466	0	753	753	753
Wed Nov 30 17:54:55 2011	1322704495	0	753	753	753
Wed Nov 30 17:54:40 2011	1322704480	0	753	753	753
Wed Nov 30 17:55:04 2011	1322704504	0	754	754	754
Wed Nov 30 17:54:33 2011	1322704473	0	754	754	754
Wed Nov 30 17:55:03 2011	1322704503	0	756	756	756
Wed Nov 30 17:54:41 2011	1322704481	0	756	756	756
Wed Nov 30 17:54:49 2011	1322704489	0	757	757	757
Wed Nov 30 17:54:27 2011	1322704467	0	757	757	757
Wed Nov 30 17:54:34 2011	1322704474	0	757	757	757
Wed Nov 30 17:54:41 2011	1322704481	0	758	758	758
Wed Nov 30 17:54:23 2011	1322704463	0	758	758	758
Wed Nov 30 17:54:39 2011	1322704479	0	759	759	759
Wed Nov 30 17:54:35 2011	1322704475	0	760	760	760
Wed Nov 30 17:54:20 2011	1322704460	0	761	761	761
Wed Nov 30 17:54:56 2011	1322704496	0	761	761	761
Wed Nov 30 17:54:32 2011	1322704472	0	761	761	761
Wed Nov 30 17:54:30 2011	1322704470	0	762	762	762
Wed Nov 30 17:54:45 2011	1322704485	0	763	763	763
Wed Nov 30 17:54:55 2011	1322704495	0	763	763	763
Wed Nov 30 17:54:31 2011	1322704471	0	765	765	765
Wed Nov 30 17:55:01 2011	1322704501	0	766	766	766
Wed Nov 30 17:54:45 2011	1322704485	0	766	766	766
Wed Nov 30 17:54:58 2011	1322704498	0	766	766	766
Wed Nov 30 17:54:54 2011	1322704494	0	767	767	767
Wed Nov 30 17:54:25 2011	1322704465	0	768	768	767
Wed Nov 30 17:54:19 2011	1322704459	0	768	768	768
Wed Nov 30 17:54:31 2011	1322704471	0	769	769	769
Wed Nov 30 17:54:26 2011	1322704466	0	769	769	769
Wed Nov 30 17:54:25 2011	1322704465	0	771	771	771
Wed Nov 30 17:54:27 2011	1322704467	0	772	772	772
Wed Nov 30 17:55:00 2011	1322704500	0	773	773	773
Wed Nov 30 17:54:39 2011	1322704479	0	777	777	777
Wed Nov 30 17:54:24 2011	1322704464	0	778	778	778
Wed Nov 30 17:55:02 2011	1322704502	0	781	781	781
Wed Nov 30 17:54:59 2011	1322704499	0	782	782	782
Wed Nov 30 17:54:38 2011	1322704478	0	782	782	782
Wed Nov 30 17:55:05 2011	1322704505	0	783	783	783
Wed Nov 30 17:54:22 2011	1322704462	0	797	797	797
Wed Nov 30 17:54:32 2011	1322704472	0	798	798	798
Wed Nov 30 17:54:51 2011	1322704491	0	801	801	801
Wed Nov 30 17:54:51 2011	1322704491	0	801	801	801
Wed Nov 30 17:54:51 2011	1322704491	0	802	802	802
Wed Nov 30 17:54:35 2011	1322704475	0	804	804	804
Wed Nov 30 17:55:01 2011	1322704501	0	805	805	805
Wed Nov 30 17:54:50 2011	1322704490	0	805	805	805
Wed Nov 30 17:54:24 2011	1322704464	0	806	806	806
Wed Nov 30 17:54:38 2011	1322704478	0	806	806	806
Wed Nov 30 17:54:46 2011	1322704486	0	806	806	806
Wed Nov 30 17:54:47 2011	1322704487	0	807	807	807
Wed Nov 30 17:54:21 2011	1322704461	0	807	807	807
Wed Nov 30 17:54:52 2011	1322704492	0	808	808	808
Wed Nov 30 17:54:37 2011	1322704477	0	809	809	809
Wed Nov 30 17:54:49 2011	1322704489	0	810	810	809
Wed Nov 30 17:54:21 2011	1322704461	0	812	812	812
Wed Nov 30 17:54:47 2011	1322704487	0	813	813	813
Wed Nov 30 17:54:57 2011	1322704497	0	814	814	814
Wed Nov 30 17:54:50 2011	1322704490	0	816	816	816
Wed Nov 30 17:54:42 2011	1322704482	0	816	816	816
Wed Nov 30 17:54:42 2011	1322704482	0	816	816	816
Wed Nov 30 17:54:40 2011	1322704480	0	816	816	816
Wed Nov 30 17:54:48 2011	1322704488	0	817	817	817
Wed Nov 30 17:54:43 2011	1322704483	0	817	817	817
Wed Nov 30 17:54:28 2011	1322704468	0	817	817	817
Wed Nov 30 17:54:46 2011	1322704486	0	818	818	818
Wed Nov 30 17:54:36 2011	1322704476	0	819	819	819
Wed Nov 30 17:54:40 2011	1322704480	0	819	819	819
Wed Nov 30 17:54:52 2011	1322704492	0	819	819	819
Wed Nov 30 17:54:43 2011	1322704483	0	819	819	819
Wed Nov 30 17:54:42 2011	1322704482	0	820	820	820
Wed Nov 30 17:54:29 2011	1322704469	0	820	820	820
