starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:55:19 2011	1322704519	0	865	865	865
Wed Nov 30 17:55:40 2011	1322704540	0	867	867	867
Wed Nov 30 17:55:10 2011	1322704510	0	869	869	869
Wed Nov 30 17:55:34 2011	1322704534	0	872	872	872
Wed Nov 30 17:55:17 2011	1322704517	0	873	873	873
Wed Nov 30 17:55:29 2011	1322704529	0	874	874	874
Wed Nov 30 17:55:32 2011	1322704532	0	874	874	874
Wed Nov 30 17:55:25 2011	1322704525	0	877	877	877
Wed Nov 30 17:55:46 2011	1322704546	0	880	880	880
Wed Nov 30 17:55:14 2011	1322704514	0	882	882	882
Wed Nov 30 17:55:07 2011	1322704507	1	891	892	891
Wed Nov 30 17:55:27 2011	1322704527	0	897	897	897
Wed Nov 30 17:55:30 2011	1322704530	0	898	898	898
Wed Nov 30 17:55:10 2011	1322704510	0	902	902	902
Wed Nov 30 17:55:39 2011	1322704539	0	903	903	903
Wed Nov 30 17:55:36 2011	1322704536	0	903	903	903
Wed Nov 30 17:55:43 2011	1322704543	0	903	903	903
Wed Nov 30 17:55:21 2011	1322704521	0	904	904	904
Wed Nov 30 17:55:53 2011	1322704553	0	905	905	905
Wed Nov 30 17:55:48 2011	1322704548	0	905	905	905
Wed Nov 30 17:55:42 2011	1322704542	0	905	905	905
Wed Nov 30 17:55:33 2011	1322704533	0	910	910	910
Wed Nov 30 17:55:14 2011	1322704514	0	911	911	911
Wed Nov 30 17:55:08 2011	1322704508	0	911	911	911
Wed Nov 30 17:55:41 2011	1322704541	0	913	913	913
Wed Nov 30 17:55:50 2011	1322704550	0	914	914	914
Wed Nov 30 17:55:15 2011	1322704515	0	916	916	916
Wed Nov 30 17:55:28 2011	1322704528	0	917	917	917
Wed Nov 30 17:55:49 2011	1322704549	0	917	917	917
Wed Nov 30 17:55:37 2011	1322704537	0	918	918	917
Wed Nov 30 17:55:54 2011	1322704554	0	923	923	923
Wed Nov 30 17:55:51 2011	1322704551	0	926	926	926
Wed Nov 30 17:55:39 2011	1322704539	0	926	926	926
Wed Nov 30 17:55:45 2011	1322704545	0	927	927	926
Wed Nov 30 17:55:31 2011	1322704531	0	927	927	927
Wed Nov 30 17:55:20 2011	1322704520	0	927	927	927
Wed Nov 30 17:55:38 2011	1322704538	0	928	928	928
Wed Nov 30 17:55:55 2011	1322704555	0	931	931	931
Wed Nov 30 17:55:26 2011	1322704526	0	936	936	936
Wed Nov 30 17:55:44 2011	1322704544	0	941	941	941
Wed Nov 30 17:55:24 2011	1322704524	0	941	942	941
Wed Nov 30 17:55:07 2011	1322704507	1	942	942	941
Wed Nov 30 17:55:22 2011	1322704522	0	943	943	943
Wed Nov 30 17:55:18 2011	1322704518	0	948	948	948
Wed Nov 30 17:55:07 2011	1322704507	0	949	949	949
Wed Nov 30 17:55:16 2011	1322704516	0	951	951	951
Wed Nov 30 17:55:52 2011	1322704552	0	951	951	951
Wed Nov 30 17:55:40 2011	1322704540	0	952	952	952
Wed Nov 30 17:55:35 2011	1322704535	0	954	954	954
Wed Nov 30 17:55:48 2011	1322704548	0	954	954	954
Wed Nov 30 17:55:47 2011	1322704547	0	956	956	956
Wed Nov 30 17:55:19 2011	1322704519	0	957	957	957
Wed Nov 30 17:55:23 2011	1322704523	0	958	958	958
Wed Nov 30 17:55:24 2011	1322704524	0	959	960	959
Wed Nov 30 17:55:11 2011	1322704511	0	964	964	964
Wed Nov 30 17:55:29 2011	1322704529	0	965	965	965
Wed Nov 30 17:55:09 2011	1322704509	0	967	967	967
Wed Nov 30 17:55:34 2011	1322704534	0	969	969	968
Wed Nov 30 17:55:17 2011	1322704517	0	970	970	970
Wed Nov 30 17:55:13 2011	1322704513	0	975	975	975
Wed Nov 30 17:55:32 2011	1322704532	0	979	979	979
Wed Nov 30 17:55:12 2011	1322704512	0	983	983	983
Wed Nov 30 17:55:30 2011	1322704530	0	986	986	986
Wed Nov 30 17:55:07 2011	1322704507	1	986	987	985
Wed Nov 30 17:55:39 2011	1322704539	0	990	990	990
Wed Nov 30 17:55:27 2011	1322704527	0	991	991	991
Wed Nov 30 17:55:25 2011	1322704525	0	992	992	992
Wed Nov 30 17:55:46 2011	1322704546	0	994	994	994
Wed Nov 30 17:55:21 2011	1322704521	0	994	994	994
Wed Nov 30 17:55:47 2011	1322704547	0	995	996	995
Wed Nov 30 17:55:43 2011	1322704543	0	996	996	996
Wed Nov 30 17:55:42 2011	1322704542	0	1000	1000	1000
Wed Nov 30 17:55:53 2011	1322704553	0	1001	1001	1001
Wed Nov 30 17:55:41 2011	1322704541	0	1003	1003	1003
Wed Nov 30 17:55:50 2011	1322704550	0	1003	1003	1003
Wed Nov 30 17:55:28 2011	1322704528	0	1006	1006	1006
Wed Nov 30 17:55:54 2011	1322704554	0	1013	1013	1013
Wed Nov 30 17:55:14 2011	1322704514	0	1014	1014	1014
Wed Nov 30 17:55:49 2011	1322704549	0	1014	1014	1014
Wed Nov 30 17:55:33 2011	1322704533	0	1015	1015	1015
Wed Nov 30 17:55:10 2011	1322704510	0	1017	1017	1017
Wed Nov 30 17:55:51 2011	1322704551	0	1018	1018	1018
Wed Nov 30 17:55:36 2011	1322704536	0	1018	1018	1018
Wed Nov 30 17:55:31 2011	1322704531	0	1019	1019	1019
Wed Nov 30 17:55:20 2011	1322704520	0	1019	1019	1019
Wed Nov 30 17:55:45 2011	1322704545	0	1019	1019	1019
Wed Nov 30 17:55:15 2011	1322704515	0	1020	1020	1020
Wed Nov 30 17:55:38 2011	1322704538	0	1020	1020	1020
Wed Nov 30 17:55:55 2011	1322704555	0	1022	1022	1022
Wed Nov 30 17:55:26 2011	1322704526	0	1027	1027	1027
Wed Nov 30 17:55:08 2011	1322704508	0	1027	1027	1027
Wed Nov 30 17:55:44 2011	1322704544	0	1029	1030	1029
Wed Nov 30 17:55:37 2011	1322704537	0	1031	1031	1031
Wed Nov 30 17:55:39 2011	1322704539	0	1032	1032	1032
Wed Nov 30 17:55:07 2011	1322704507	1	1031	1032	1031
Wed Nov 30 17:55:24 2011	1322704524	0	1034	1034	1034
Wed Nov 30 17:55:22 2011	1322704522	0	1035	1035	1035
Wed Nov 30 17:55:48 2011	1322704548	0	1045	1045	1045
Wed Nov 30 17:55:52 2011	1322704552	0	1048	1048	1048
Wed Nov 30 17:55:19 2011	1322704519	0	1050	1050	1050
Wed Nov 30 17:55:24 2011	1322704524	0	1050	1050	1050
Wed Nov 30 17:55:47 2011	1322704547	0	1051	1051	1051
Wed Nov 30 17:55:23 2011	1322704523	0	1053	1053	1053
Wed Nov 30 17:55:29 2011	1322704529	0	1056	1056	1056
Wed Nov 30 17:55:34 2011	1322704534	0	1060	1060	1060
Wed Nov 30 17:55:09 2011	1322704509	0	1061	1061	1061
Wed Nov 30 17:55:07 2011	1322704507	0	1063	1063	1063
Wed Nov 30 17:55:18 2011	1322704518	0	1064	1064	1064
Wed Nov 30 17:55:17 2011	1322704517	0	1065	1065	1065
Wed Nov 30 17:55:16 2011	1322704516	0	1065	1065	1065
Wed Nov 30 17:55:13 2011	1322704513	0	1066	1066	1066
Wed Nov 30 17:55:32 2011	1322704532	0	1071	1071	1071
Wed Nov 30 17:55:34 2011	1322704534	0	1074	1074	1074
Wed Nov 30 17:55:40 2011	1322704540	0	1075	1075	1075
Wed Nov 30 17:55:30 2011	1322704530	0	1076	1076	1076
Wed Nov 30 17:55:12 2011	1322704512	0	1077	1077	1077
Wed Nov 30 17:55:27 2011	1322704527	0	1080	1080	1080
Wed Nov 30 17:55:39 2011	1322704539	0	1081	1081	1081
Wed Nov 30 17:55:11 2011	1322704511	0	1081	1081	1081
Wed Nov 30 17:55:21 2011	1322704521	0	1083	1083	1083
Wed Nov 30 17:55:43 2011	1322704543	0	1086	1086	1086
Wed Nov 30 17:55:46 2011	1322704546	0	1087	1087	1087
Wed Nov 30 17:55:47 2011	1322704547	0	1089	1089	1089
Wed Nov 30 17:55:42 2011	1322704542	0	1090	1090	1090
Wed Nov 30 17:55:50 2011	1322704550	0	1092	1092	1092
Wed Nov 30 17:55:53 2011	1322704553	0	1095	1095	1095
Wed Nov 30 17:55:29 2011	1322704529	0	1100	1100	1100
Wed Nov 30 17:55:54 2011	1322704554	0	1103	1103	1103
Wed Nov 30 17:55:25 2011	1322704525	0	1107	1107	1107
Wed Nov 30 17:55:28 2011	1322704528	0	1107	1107	1107
Wed Nov 30 17:55:33 2011	1322704533	0	1108	1108	1108
Wed Nov 30 17:55:14 2011	1322704514	0	1109	1109	1109
Wed Nov 30 17:55:10 2011	1322704510	0	1110	1110	1110
Wed Nov 30 17:55:38 2011	1322704538	0	1112	1112	1112
Wed Nov 30 17:55:51 2011	1322704551	0	1113	1113	1113
Wed Nov 30 17:55:45 2011	1322704545	0	1114	1114	1114
Wed Nov 30 17:55:20 2011	1322704520	0	1114	1114	1114
Wed Nov 30 17:55:54 2011	1322704554	0	1114	1114	1114
Wed Nov 30 17:55:31 2011	1322704531	0	1116	1116	1116
Wed Nov 30 17:55:41 2011	1322704541	0	1117	1117	1117
Wed Nov 30 17:55:44 2011	1322704544	0	1117	1117	1117
Wed Nov 30 17:55:37 2011	1322704537	0	1123	1123	1123
Wed Nov 30 17:55:49 2011	1322704549	0	1125	1125	1125
Wed Nov 30 17:55:38 2011	1322704538	0	1127	1127	1127
Wed Nov 30 17:55:23 2011	1322704523	0	1129	1129	1129
Wed Nov 30 17:55:22 2011	1322704522	0	1131	1131	1131
Wed Nov 30 17:55:26 2011	1322704526	0	1131	1131	1131
Wed Nov 30 17:55:15 2011	1322704515	0	1132	1132	1132
Wed Nov 30 17:55:35 2011	1322704535	0	1135	1135	1135
Wed Nov 30 17:55:48 2011	1322704548	0	1136	1136	1136
Wed Nov 30 17:55:16 2011	1322704516	0	1138	1138	1138
Wed Nov 30 17:55:47 2011	1322704547	0	1141	1141	1141
Wed Nov 30 17:55:08 2011	1322704508	0	1142	1142	1142
Wed Nov 30 17:55:19 2011	1322704519	0	1142	1142	1142
Wed Nov 30 17:55:52 2011	1322704552	0	1146	1146	1146
Wed Nov 30 17:55:33 2011	1322704533	0	1148	1148	1148
Wed Nov 30 17:55:23 2011	1322704523	0	1150	1150	1150
Wed Nov 30 17:55:13 2011	1322704513	0	1157	1157	1157
Wed Nov 30 17:55:17 2011	1322704517	0	1161	1161	1161
Wed Nov 30 17:55:18 2011	1322704518	0	1161	1161	1161
Wed Nov 30 17:55:07 2011	1322704507	0	1161	1161	1161
Wed Nov 30 17:55:24 2011	1322704524	0	1164	1164	1163
Wed Nov 30 17:55:30 2011	1322704530	0	1166	1166	1166
Wed Nov 30 17:55:27 2011	1322704527	0	1168	1168	1168
Wed Nov 30 17:55:09 2011	1322704509	0	1172	1172	1172
Wed Nov 30 17:55:21 2011	1322704521	0	1172	1172	1172
Wed Nov 30 17:55:39 2011	1322704539	0	1172	1172	1172
Wed Nov 30 17:55:34 2011	1322704534	0	1172	1172	1172
Wed Nov 30 17:55:43 2011	1322704543	0	1176	1176	1176
Wed Nov 30 17:55:46 2011	1322704546	0	1176	1177	1176
Wed Nov 30 17:55:32 2011	1322704532	0	1177	1177	1177
Wed Nov 30 17:55:47 2011	1322704547	0	1178	1178	1178
Wed Nov 30 17:55:42 2011	1322704542	0	1178	1178	1178
Wed Nov 30 17:55:50 2011	1322704550	0	1180	1180	1180
Wed Nov 30 17:55:12 2011	1322704512	0	1185	1185	1185
Wed Nov 30 17:55:53 2011	1322704553	0	1187	1187	1187
Wed Nov 30 17:55:40 2011	1322704540	0	1191	1191	1191
Wed Nov 30 17:55:51 2011	1322704551	0	1201	1201	1201
Wed Nov 30 17:55:54 2011	1322704554	0	1204	1204	1204
Wed Nov 30 17:55:45 2011	1322704545	0	1204	1204	1204
Wed Nov 30 17:55:11 2011	1322704511	0	1205	1205	1205
Wed Nov 30 17:55:44 2011	1322704544	0	1206	1206	1206
Wed Nov 30 17:55:31 2011	1322704531	0	1209	1209	1209
Wed Nov 30 17:55:20 2011	1322704520	0	1211	1211	1211
Wed Nov 30 17:55:14 2011	1322704514	0	1217	1217	1217
Wed Nov 30 17:55:38 2011	1322704538	0	1217	1217	1217
Wed Nov 30 17:55:49 2011	1322704549	0	1217	1217	1217
Wed Nov 30 17:55:38 2011	1322704538	0	1219	1219	1219
Wed Nov 30 17:55:41 2011	1322704541	0	1219	1219	1219
Wed Nov 30 17:55:33 2011	1322704533	0	1220	1220	1220
Wed Nov 30 17:55:25 2011	1322704525	0	1221	1221	1221
Wed Nov 30 17:55:26 2011	1322704526	0	1222	1222	1222
Wed Nov 30 17:55:22 2011	1322704522	0	1222	1222	1222
Wed Nov 30 17:55:48 2011	1322704548	0	1225	1225	1225
Wed Nov 30 17:55:54 2011	1322704554	0	1226	1226	1226
Wed Nov 30 17:55:23 2011	1322704523	0	1226	1226	1226
Wed Nov 30 17:55:10 2011	1322704510	0	1229	1229	1229
Wed Nov 30 17:55:15 2011	1322704515	0	1229	1229	1229
Wed Nov 30 17:55:28 2011	1322704528	0	1229	1229	1229
Wed Nov 30 17:55:29 2011	1322704529	0	1233	1233	1233
Wed Nov 30 17:55:16 2011	1322704516	0	1234	1234	1234
Wed Nov 30 17:55:33 2011	1322704533	0	1237	1237	1237
Wed Nov 30 17:55:52 2011	1322704552	0	1238	1238	1238
Wed Nov 30 17:55:36 2011	1322704536	0	1240	1240	1240
Wed Nov 30 17:55:46 2011	1322704546	0	1241	1241	1241
Wed Nov 30 17:55:08 2011	1322704508	0	1243	1243	1243
Wed Nov 30 17:55:19 2011	1322704519	0	1243	1243	1243
Wed Nov 30 17:55:23 2011	1322704523	0	1244	1244	1244
Wed Nov 30 17:55:35 2011	1322704535	0	1256	1256	1256
Wed Nov 30 17:55:27 2011	1322704527	0	1257	1257	1257
Wed Nov 30 17:55:30 2011	1322704530	0	1258	1258	1258
Wed Nov 30 17:55:17 2011	1322704517	0	1258	1258	1258
Wed Nov 30 17:55:18 2011	1322704518	0	1261	1261	1261
Wed Nov 30 17:55:39 2011	1322704539	0	1264	1264	1264
Wed Nov 30 17:55:47 2011	1322704547	0	1267	1267	1267
Wed Nov 30 17:55:13 2011	1322704513	0	1269	1270	1269
Wed Nov 30 17:55:32 2011	1322704532	0	1270	1270	1270
Wed Nov 30 17:55:50 2011	1322704550	0	1273	1273	1272
Wed Nov 30 17:55:42 2011	1322704542	0	1273	1273	1273
Wed Nov 30 17:55:09 2011	1322704509	0	1275	1275	1275
Wed Nov 30 17:55:46 2011	1322704546	0	1276	1276	1276
Wed Nov 30 17:55:43 2011	1322704543	0	1278	1278	1278
Wed Nov 30 17:55:21 2011	1322704521	0	1279	1279	1279
Wed Nov 30 17:55:12 2011	1322704512	0	1280	1280	1280
Wed Nov 30 17:55:40 2011	1322704540	0	1281	1281	1281
Wed Nov 30 17:55:53 2011	1322704553	0	1282	1282	1282
Wed Nov 30 17:55:24 2011	1322704524	0	1282	1282	1282
Wed Nov 30 17:55:34 2011	1322704534	0	1287	1287	1287
Wed Nov 30 17:55:54 2011	1322704554	0	1293	1293	1293
Wed Nov 30 17:55:44 2011	1322704544	0	1295	1295	1295
Wed Nov 30 17:55:51 2011	1322704551	0	1296	1296	1296
Wed Nov 30 17:55:45 2011	1322704545	0	1297	1297	1297
Wed Nov 30 17:55:20 2011	1322704520	0	1299	1299	1299
Wed Nov 30 17:55:31 2011	1322704531	0	1302	1302	1302
Wed Nov 30 17:55:26 2011	1322704526	0	1309	1309	1309
Wed Nov 30 17:55:25 2011	1322704525	0	1310	1310	1310
Wed Nov 30 17:55:22 2011	1322704522	0	1316	1316	1316
Wed Nov 30 17:55:14 2011	1322704514	0	1316	1316	1316
Wed Nov 30 17:55:41 2011	1322704541	0	1316	1316	1316
Wed Nov 30 17:55:49 2011	1322704549	0	1317	1317	1317
Wed Nov 30 17:55:28 2011	1322704528	0	1318	1318	1318
Wed Nov 30 17:55:23 2011	1322704523	0	1321	1321	1321
Wed Nov 30 17:55:32 2011	1322704532	0	1321	1321	1321
Wed Nov 30 17:55:48 2011	1322704548	0	1322	1322	1322
Wed Nov 30 17:55:54 2011	1322704554	0	1323	1323	1323
Wed Nov 30 17:55:07 2011	1322704507	0	1323	1323	1273
Wed Nov 30 17:55:11 2011	1322704511	0	1324	1324	1324
Wed Nov 30 17:55:38 2011	1322704538	0	1326	1326	1326
Wed Nov 30 17:55:16 2011	1322704516	0	1327	1327	1327
Wed Nov 30 17:55:29 2011	1322704529	0	1329	1329	1329
Wed Nov 30 17:55:36 2011	1322704536	0	1330	1330	1330
Wed Nov 30 17:55:37 2011	1322704537	0	1330	1330	1330
Wed Nov 30 17:55:52 2011	1322704552	0	1332	1332	1331
Wed Nov 30 17:55:33 2011	1322704533	0	1333	1333	1333
Wed Nov 30 17:55:19 2011	1322704519	0	1335	1335	1335
Wed Nov 30 17:55:22 2011	1322704522	0	1335	1335	1335
Wed Nov 30 17:55:08 2011	1322704508	0	1337	1337	1337
Wed Nov 30 17:55:10 2011	1322704510	0	1341	1341	1341
Wed Nov 30 17:55:15 2011	1322704515	0	1346	1346	1346
Wed Nov 30 17:55:30 2011	1322704530	0	1348	1348	1348
Wed Nov 30 17:55:46 2011	1322704546	0	1352	1352	1352
Wed Nov 30 17:55:27 2011	1322704527	0	1354	1354	1354
Wed Nov 30 17:55:17 2011	1322704517	0	1354	1354	1354
Wed Nov 30 17:55:47 2011	1322704547	0	1355	1355	1355
Wed Nov 30 17:55:18 2011	1322704518	0	1357	1357	1357
Wed Nov 30 17:55:46 2011	1322704546	0	1359	1359	1359
Wed Nov 30 17:55:42 2011	1322704542	0	1360	1360	1360
Wed Nov 30 17:55:39 2011	1322704539	0	1361	1361	1361
Wed Nov 30 17:55:32 2011	1322704532	0	1362	1362	1362
Wed Nov 30 17:55:50 2011	1322704550	0	1362	1362	1362
Wed Nov 30 17:55:43 2011	1322704543	0	1368	1368	1368
Wed Nov 30 17:55:12 2011	1322704512	0	1371	1371	1371
Wed Nov 30 17:55:21 2011	1322704521	0	1372	1372	1372
Wed Nov 30 17:55:13 2011	1322704513	0	1379	1379	1378
Wed Nov 30 17:55:35 2011	1322704535	0	1380	1380	1380
Wed Nov 30 17:55:54 2011	1322704554	0	1381	1381	1381
Wed Nov 30 17:55:51 2011	1322704551	0	1385	1385	1385
Wed Nov 30 17:55:24 2011	1322704524	0	1385	1385	1385
Wed Nov 30 17:55:44 2011	1322704544	0	1387	1387	1387
Wed Nov 30 17:55:09 2011	1322704509	0	1391	1391	1391
Wed Nov 30 17:55:40 2011	1322704540	0	1392	1392	1392
Wed Nov 30 17:55:20 2011	1322704520	0	1393	1393	1393
Wed Nov 30 17:55:07 2011	1322704507	0	1394	1394	1394
Wed Nov 30 17:55:26 2011	1322704526	0	1398	1398	1398
Wed Nov 30 17:55:22 2011	1322704522	0	1405	1405	1405
Wed Nov 30 17:55:34 2011	1322704534	0	1406	1406	1406
Wed Nov 30 17:55:28 2011	1322704528	0	1408	1408	1408
Wed Nov 30 17:55:45 2011	1322704545	0	1409	1409	1409
Wed Nov 30 17:55:41 2011	1322704541	0	1409	1409	1409
Wed Nov 30 17:55:49 2011	1322704549	0	1410	1410	1410
Wed Nov 30 17:55:48 2011	1322704548	0	1412	1412	1412
Wed Nov 30 17:55:23 2011	1322704523	0	1414	1414	1414
Wed Nov 30 17:55:31 2011	1322704531	0	1414	1414	1414
Wed Nov 30 17:55:29 2011	1322704529	0	1418	1418	1418
Wed Nov 30 17:55:38 2011	1322704538	0	1419	1419	1419
Wed Nov 30 17:55:16 2011	1322704516	0	1420	1420	1420
Wed Nov 30 17:55:25 2011	1322704525	0	1424	1424	1424
Wed Nov 30 17:55:33 2011	1322704533	0	1426	1426	1426
Wed Nov 30 17:55:14 2011	1322704514	0	1428	1428	1428
Wed Nov 30 17:55:36 2011	1322704536	0	1428	1428	1428
Wed Nov 30 17:55:22 2011	1322704522	0	1429	1429	1429
Wed Nov 30 17:55:37 2011	1322704537	0	1430	1430	1430
Wed Nov 30 17:55:52 2011	1322704552	0	1431	1431	1431
Wed Nov 30 17:55:11 2011	1322704511	0	1431	1431	1431
Wed Nov 30 17:55:54 2011	1322704554	0	1434	1434	1434
Wed Nov 30 17:55:08 2011	1322704508	0	1441	1441	1441
Wed Nov 30 17:55:46 2011	1322704546	0	1442	1442	1442
Wed Nov 30 17:55:32 2011	1322704532	0	1443	1443	1443
Wed Nov 30 17:55:19 2011	1322704519	0	1445	1445	1445
Wed Nov 30 17:55:47 2011	1322704547	0	1445	1445	1445
Wed Nov 30 17:55:17 2011	1322704517	0	1447	1447	1447
Wed Nov 30 17:55:30 2011	1322704530	0	1447	1447	1447
Wed Nov 30 17:55:45 2011	1322704545	0	1450	1450	1450
Wed Nov 30 17:55:31 2011	1322704531	0	1451	1451	1451
Wed Nov 30 17:55:18 2011	1322704518	0	1451	1451	1451
Wed Nov 30 17:55:39 2011	1322704539	0	1453	1453	1453
Wed Nov 30 17:55:10 2011	1322704510	0	1453	1454	1453
Wed Nov 30 17:55:42 2011	1322704542	0	1457	1457	1457
Wed Nov 30 17:55:50 2011	1322704550	0	1458	1458	1458
Wed Nov 30 17:55:15 2011	1322704515	0	1461	1461	1461
Wed Nov 30 17:55:27 2011	1322704527	0	1461	1461	1461
Wed Nov 30 17:55:21 2011	1322704521	0	1465	1465	1465
Wed Nov 30 17:55:12 2011	1322704512	0	1467	1467	1467
Wed Nov 30 17:55:24 2011	1322704524	0	1473	1473	1473
Wed Nov 30 17:55:44 2011	1322704544	0	1476	1476	1476
Wed Nov 30 17:55:53 2011	1322704553	0	1476	1476	1476
Wed Nov 30 17:55:35 2011	1322704535	0	1478	1478	1478
Wed Nov 30 17:55:43 2011	1322704543	0	1481	1481	1481
Wed Nov 30 17:55:40 2011	1322704540	0	1481	1481	1481
Wed Nov 30 17:55:20 2011	1322704520	0	1481	1481	1481
Wed Nov 30 17:55:13 2011	1322704513	0	1483	1483	1483
Wed Nov 30 17:55:26 2011	1322704526	0	1484	1484	1484
Wed Nov 30 17:55:51 2011	1322704551	0	1485	1485	1485
Wed Nov 30 17:55:09 2011	1322704509	0	1487	1487	1487
Wed Nov 30 17:55:54 2011	1322704554	0	1495	1495	1494
Wed Nov 30 17:55:21 2011	1322704521	0	1497	1497	1497
Wed Nov 30 17:55:49 2011	1322704549	0	1497	1497	1497
Wed Nov 30 17:55:45 2011	1322704545	0	1499	1499	1499
Wed Nov 30 17:55:41 2011	1322704541	0	1499	1499	1499
Wed Nov 30 17:55:28 2011	1322704528	0	1499	1499	1499
Wed Nov 30 17:55:48 2011	1322704548	0	1502	1502	1502
Wed Nov 30 17:55:34 2011	1322704534	0	1502	1502	1502
Wed Nov 30 17:55:23 2011	1322704523	0	1505	1505	1505
Wed Nov 30 17:55:38 2011	1322704538	0	1506	1506	1506
Wed Nov 30 17:55:07 2011	1322704507	0	1509	1509	1508
Wed Nov 30 17:55:16 2011	1322704516	0	1513	1513	1513
Wed Nov 30 17:55:25 2011	1322704525	0	1513	1513	1513
Wed Nov 30 17:55:29 2011	1322704529	0	1515	1515	1515
Wed Nov 30 17:55:52 2011	1322704552	0	1520	1520	1520
Wed Nov 30 17:55:22 2011	1322704522	0	1524	1524	1524
Wed Nov 30 17:55:31 2011	1322704531	0	1526	1526	1525
Wed Nov 30 17:55:46 2011	1322704546	0	1530	1530	1530
Wed Nov 30 17:55:19 2011	1322704519	0	1533	1533	1533
Wed Nov 30 17:55:47 2011	1322704547	0	1537	1537	1537
Wed Nov 30 17:55:08 2011	1322704508	0	1537	1537	1537
Wed Nov 30 17:55:30 2011	1322704530	0	1540	1540	1540
Wed Nov 30 17:55:11 2011	1322704511	0	1540	1540	1540
Wed Nov 30 17:55:33 2011	1322704533	0	1541	1541	1541
Wed Nov 30 17:55:32 2011	1322704532	0	1544	1544	1544
Wed Nov 30 17:55:31 2011	1322704531	0	1544	1544	1544
Wed Nov 30 17:55:17 2011	1322704517	0	1544	1544	1544
Wed Nov 30 17:55:42 2011	1322704542	0	1545	1545	1545
Wed Nov 30 17:55:18 2011	1322704518	0	1545	1545	1545
Wed Nov 30 17:55:37 2011	1322704537	0	1546	1546	1546
Wed Nov 30 17:55:39 2011	1322704539	0	1546	1546	1546
Wed Nov 30 17:55:36 2011	1322704536	0	1546	1547	1546
Wed Nov 30 17:55:45 2011	1322704545	0	1547	1547	1547
Wed Nov 30 17:55:09 2011	1322704509	0	1549	1549	1549
Wed Nov 30 17:55:50 2011	1322704550	0	1550	1550	1550
Wed Nov 30 17:55:15 2011	1322704515	0	1553	1553	1553
Wed Nov 30 17:55:27 2011	1322704527	0	1553	1553	1553
Wed Nov 30 17:55:14 2011	1322704514	0	1554	1554	1554
Wed Nov 30 17:55:12 2011	1322704512	0	1555	1555	1555
Wed Nov 30 17:55:21 2011	1322704521	0	1557	1557	1557
Wed Nov 30 17:55:24 2011	1322704524	0	1563	1563	1563
Wed Nov 30 17:55:44 2011	1322704544	0	1567	1567	1567
Wed Nov 30 17:55:43 2011	1322704543	0	1572	1572	1572
Wed Nov 30 17:55:20 2011	1322704520	0	1573	1573	1573
Wed Nov 30 17:55:10 2011	1322704510	0	1574	1574	1574
Wed Nov 30 17:55:51 2011	1322704551	0	1576	1576	1576
Wed Nov 30 17:55:35 2011	1322704535	0	1576	1576	1576
Wed Nov 30 17:55:13 2011	1322704513	0	1576	1576	1576
Wed Nov 30 17:55:26 2011	1322704526	0	1578	1578	1578
Wed Nov 30 17:55:21 2011	1322704521	0	1585	1585	1585
Wed Nov 30 17:55:28 2011	1322704528	0	1588	1588	1588
Wed Nov 30 17:55:49 2011	1322704549	0	1590	1590	1590
Wed Nov 30 17:55:45 2011	1322704545	0	1591	1591	1591
Wed Nov 30 17:55:40 2011	1322704540	0	1592	1592	1592
Wed Nov 30 17:55:48 2011	1322704548	0	1593	1593	1593
Wed Nov 30 17:55:41 2011	1322704541	0	1595	1595	1595
Wed Nov 30 17:55:23 2011	1322704523	0	1597	1597	1597
Wed Nov 30 17:55:38 2011	1322704538	0	1597	1597	1597
Wed Nov 30 17:55:29 2011	1322704529	0	1604	1604	1604
Wed Nov 30 17:55:16 2011	1322704516	0	1605	1605	1605
Wed Nov 30 17:55:54 2011	1322704554	0	1615	1615	1615
Wed Nov 30 17:55:52 2011	1322704552	0	1615	1615	1615
Wed Nov 30 17:55:30 2011	1322704530	0	1617	1617	1617
Wed Nov 30 17:55:22 2011	1322704522	0	1617	1617	1617
Wed Nov 30 17:55:53 2011	1322704553	0	1618	1618	1618
Wed Nov 30 17:55:46 2011	1322704546	0	1618	1618	1618
Wed Nov 30 17:55:34 2011	1322704534	0	1619	1619	1619
Wed Nov 30 17:55:07 2011	1322704507	0	1623	1624	1623
Wed Nov 30 17:55:25 2011	1322704525	0	1626	1626	1626
Wed Nov 30 17:55:19 2011	1322704519	0	1628	1628	1628
Wed Nov 30 17:55:47 2011	1322704547	0	1628	1628	1628
Wed Nov 30 17:55:30 2011	1322704530	0	1628	1628	1628
Wed Nov 30 17:55:33 2011	1322704533	0	1630	1630	1629
Wed Nov 30 17:55:08 2011	1322704508	0	1631	1631	1631
Wed Nov 30 17:55:42 2011	1322704542	0	1634	1634	1634
Wed Nov 30 17:55:17 2011	1322704517	0	1640	1640	1640
Wed Nov 30 17:55:32 2011	1322704532	0	1640	1640	1640
Wed Nov 30 17:55:50 2011	1322704550	0	1640	1640	1640
Wed Nov 30 17:55:37 2011	1322704537	0	1641	1641	1641
Wed Nov 30 17:55:18 2011	1322704518	0	1642	1642	1642
Wed Nov 30 17:55:31 2011	1322704531	0	1643	1643	1643
Wed Nov 30 17:55:36 2011	1322704536	0	1644	1644	1644
Wed Nov 30 17:55:21 2011	1322704521	0	1646	1646	1646
