starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:57:43 2011	1322704663	0	51	51	51
Wed Nov 30 17:57:39 2011	1322704659	0	51	51	51
Wed Nov 30 17:57:36 2011	1322704656	0	51	51	51
Wed Nov 30 17:57:42 2011	1322704662	0	51	51	51
Wed Nov 30 17:57:35 2011	1322704655	0	51	51	51
Wed Nov 30 17:57:28 2011	1322704648	0	51	51	51
Wed Nov 30 17:57:01 2011	1322704621	0	51	51	51
Wed Nov 30 17:57:43 2011	1322704663	0	51	51	51
Wed Nov 30 17:57:32 2011	1322704652	0	51	51	51
Wed Nov 30 17:57:11 2011	1322704631	0	51	51	51
Wed Nov 30 17:57:41 2011	1322704661	0	51	51	51
Wed Nov 30 17:57:10 2011	1322704630	0	51	51	51
Wed Nov 30 17:57:38 2011	1322704658	0	51	51	51
Wed Nov 30 17:57:38 2011	1322704658	0	51	51	51
Wed Nov 30 17:57:11 2011	1322704631	0	51	51	51
Wed Nov 30 17:57:38 2011	1322704658	0	51	51	51
Wed Nov 30 17:57:20 2011	1322704640	0	51	51	51
Wed Nov 30 17:57:11 2011	1322704631	0	51	51	51
Wed Nov 30 17:57:36 2011	1322704656	0	51	51	51
Wed Nov 30 17:57:39 2011	1322704659	0	51	51	51
Wed Nov 30 17:57:40 2011	1322704660	0	51	51	51
Wed Nov 30 17:57:11 2011	1322704631	0	51	51	51
Wed Nov 30 17:57:29 2011	1322704649	0	51	51	51
Wed Nov 30 17:57:35 2011	1322704655	0	51	51	51
Wed Nov 30 17:57:31 2011	1322704651	0	52	52	51
Wed Nov 30 17:57:04 2011	1322704624	0	52	52	51
Wed Nov 30 17:57:34 2011	1322704654	0	52	52	52
Wed Nov 30 17:57:39 2011	1322704659	0	52	52	52
Wed Nov 30 17:57:31 2011	1322704651	0	52	52	52
Wed Nov 30 17:57:31 2011	1322704651	0	52	52	52
Wed Nov 30 17:57:04 2011	1322704624	0	52	52	52
Wed Nov 30 17:57:05 2011	1322704625	0	52	52	52
Wed Nov 30 17:57:06 2011	1322704626	0	52	52	52
Wed Nov 30 17:57:30 2011	1322704650	0	52	52	52
Wed Nov 30 17:57:05 2011	1322704625	0	52	52	52
Wed Nov 30 17:57:37 2011	1322704657	0	52	52	52
Wed Nov 30 17:57:32 2011	1322704652	0	52	52	52
Wed Nov 30 17:56:58 2011	1322704618	0	52	52	52
Wed Nov 30 17:57:10 2011	1322704630	0	52	52	52
Wed Nov 30 17:57:40 2011	1322704660	0	52	52	52
Wed Nov 30 17:57:17 2011	1322704637	0	52	52	52
Wed Nov 30 17:57:35 2011	1322704655	0	52	52	52
Wed Nov 30 17:57:17 2011	1322704637	0	52	52	52
Wed Nov 30 17:57:33 2011	1322704653	0	52	52	52
Wed Nov 30 17:57:37 2011	1322704657	0	53	53	52
Wed Nov 30 17:57:12 2011	1322704632	0	53	53	53
Wed Nov 30 17:57:33 2011	1322704653	0	53	53	53
Wed Nov 30 17:57:40 2011	1322704660	0	53	53	53
Wed Nov 30 17:57:31 2011	1322704651	0	53	53	53
Wed Nov 30 17:57:10 2011	1322704630	0	53	53	53
Wed Nov 30 17:57:19 2011	1322704639	0	54	54	53
Wed Nov 30 17:57:30 2011	1322704650	0	54	54	53
Wed Nov 30 17:57:42 2011	1322704662	0	54	54	54
Wed Nov 30 17:57:41 2011	1322704661	0	55	55	54
Wed Nov 30 17:57:17 2011	1322704637	0	55	55	55
Wed Nov 30 17:57:23 2011	1322704643	0	56	56	56
Wed Nov 30 17:57:38 2011	1322704658	0	56	56	56
Wed Nov 30 17:57:22 2011	1322704642	0	56	56	56
Wed Nov 30 17:57:22 2011	1322704642	0	57	57	57
Wed Nov 30 17:57:14 2011	1322704634	0	57	57	57
Wed Nov 30 17:57:39 2011	1322704659	0	57	57	57
Wed Nov 30 17:57:10 2011	1322704630	0	58	58	57
Wed Nov 30 17:57:05 2011	1322704625	0	58	58	58
Wed Nov 30 17:57:29 2011	1322704649	0	58	58	58
Wed Nov 30 17:57:12 2011	1322704632	0	58	58	58
Wed Nov 30 17:57:10 2011	1322704630	0	58	58	58
Wed Nov 30 17:57:36 2011	1322704656	0	58	58	58
Wed Nov 30 17:57:22 2011	1322704642	0	58	58	58
Wed Nov 30 17:57:19 2011	1322704639	0	59	59	59
Wed Nov 30 17:57:23 2011	1322704643	0	59	59	59
Wed Nov 30 17:57:28 2011	1322704648	0	60	60	60
Wed Nov 30 17:57:09 2011	1322704629	0	60	60	60
Wed Nov 30 17:57:14 2011	1322704634	0	61	61	61
Wed Nov 30 17:57:27 2011	1322704647	0	62	62	62
Wed Nov 30 17:57:01 2011	1322704621	0	63	63	63
Wed Nov 30 17:57:17 2011	1322704637	0	63	63	63
Wed Nov 30 17:57:10 2011	1322704630	0	63	63	63
Wed Nov 30 17:57:40 2011	1322704660	0	66	66	66
Wed Nov 30 17:57:23 2011	1322704643	0	67	67	67
Wed Nov 30 17:57:12 2011	1322704632	0	67	67	67
Wed Nov 30 17:57:04 2011	1322704624	0	67	67	67
Wed Nov 30 17:57:04 2011	1322704624	0	67	67	67
Wed Nov 30 17:57:00 2011	1322704620	0	68	68	68
Wed Nov 30 17:57:19 2011	1322704639	0	68	68	68
Wed Nov 30 17:57:28 2011	1322704648	0	68	68	68
Wed Nov 30 17:57:28 2011	1322704648	0	69	69	69
Wed Nov 30 17:57:19 2011	1322704639	0	69	69	69
Wed Nov 30 17:57:12 2011	1322704632	0	69	69	69
Wed Nov 30 17:57:29 2011	1322704649	0	69	69	69
Wed Nov 30 17:57:28 2011	1322704648	0	69	70	69
Wed Nov 30 17:57:12 2011	1322704632	0	70	70	70
Wed Nov 30 17:57:04 2011	1322704624	0	70	70	70
Wed Nov 30 17:57:29 2011	1322704649	0	70	70	70
Wed Nov 30 17:57:04 2011	1322704624	0	70	70	70
Wed Nov 30 17:57:12 2011	1322704632	0	70	70	70
Wed Nov 30 17:57:42 2011	1322704662	0	71	71	71
Wed Nov 30 17:57:39 2011	1322704659	0	73	73	73
Wed Nov 30 17:57:28 2011	1322704648	0	74	74	74
Wed Nov 30 17:57:37 2011	1322704657	0	75	75	75
Wed Nov 30 17:57:39 2011	1322704659	0	75	75	75
